listing_url,listing_id,title,zone_raw,zone,zone_source,price_raw,price_usd,precio_no_evaluable,precio_no_evaluable_motivo,bedrooms,bathrooms,area_m2,operation,source,scraped_at
https://www.inmopanama.com/se-vende-apartamentos-en-obarrio_p-142417.htm,142417,Se vende apartamentos en Obarrio,Obarrio,Obarrio,zone_raw,"$460,000",460000,False,,1,1,104,venta,inmopanama.com,2026-07-02 23:56:54
https://www.inmopanama.com/centro-obarrio-apartamento-de-1-habitaciones-con-vista-panoramica_p-143460.htm,143460,"Centro Obarrio, Apartamento de 1 Habitaciones con Vista Panorámica",Obarrio,Obarrio,zone_raw,"$240,006",240006,False,,1,2,47,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/centro-obarrio-apartamento-de-3-habitaciones-con-vista-panoramica_p-143461.htm,143461,"Centro Obarrio, Apartamento de 3 Habitaciones con Vista Panorámica",Obarrio,Obarrio,zone_raw,"$438,012",438012,False,,3,3,95,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/centro-obarrio-exclusivo-apartamento-de-2-recamara-con-vista-panoramica_p-143455.htm,143455,"Centro Obarrio, Exclusivo Apartamento de 2 Recámara con Vista Panorámi...",Obarrio,Obarrio,zone_raw,"$299,065",299065,False,,2,2,69,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/centro-obarrio-exclusivo-apartamento-de-1-recamara-con-vista-panoramica_p-143453.htm,143453,"Centro Obarrio, Exclusivo Apartamento de 1 Recámara con Vista Panorámi...",Obarrio,Obarrio,zone_raw,"$268,922",268922,False,,1,2,62,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/preventa-de-apartamentos-en-obarrio-mova-residences_p-143308.htm,143308,"Preventa de Apartamentos en Obarrio, Mova Residences",Obarrio,Obarrio,zone_raw,"$320,755",320755,False,,1,2,68,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/obarrio-apartamento-en-venta_p-143140.htm,143140,Obarrio Apartamento en venta,Obarrio,Obarrio,zone_raw,"$225,000",225000,False,,3,2,117,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/venta-de-apartamentos-en-centro-obarrio_p-143138.htm,143138,VENTA DE APARTAMENTOS EN CENTRO OBARRIO,Obarrio,Obarrio,zone_raw,"$180,519",180519,False,,1,2,31,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/venta-de-apartamento-en-ph-nova-luna-via-brasil_p-142836.htm,142836,Venta de Apartamento en PH Nova Luna  Vía Brasil,Obarrio,Obarrio,zone_raw,"$257,300",257300,False,,2,2,82,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/venta-de-apartamento-en-galeria-uno-obarrio_p-142888.htm,142888,"Venta de Apartamento en Galería Uno, Obarrio",Obarrio,Obarrio,zone_raw,"$269,000",269000,False,,2,2,134,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/apartamento-en-alquiler-venta-ph-monaco-obarrio_p-139750.htm,139750,"Apartamento en alquiler/Venta  PH Mónaco, Obarrio",Obarrio,Obarrio,zone_raw,"$248,000",248000,False,,3,3,170,alquiler,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/proyecto-mova-97-m2-obarrio_p-136892.htm,136892,Proyecto MOVA | 97 m2 - Obarrio,Obarrio,Obarrio,zone_raw,"$445,000",445000,False,,2,2,1028,venta,inmopanama.com,2026-07-02 23:56:58
https://www.inmopanama.com/proyecto-mova-201m2-obarrio_p-136893.htm,136893,Proyecto MOVA | 201m2 - Obarrio,Obarrio,Obarrio,zone_raw,"$794,000",794000,False,,3,3,2163,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/venta-de-apartamento-en-obarrio-bella-vista-panama_p-136861.htm,136861,"Venta de Apartamento en Obarrio, Bella Vista, Panamá",Obarrio,Obarrio,zone_raw,"$249,000",249000,False,,2,2,135,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/se-vende-penthouse-reposeido-de-2-plantas-en-obarrio-panama_p-136239.htm,136239,"Se vende penthouse reposeído de 2 plantas en Obarrio, Panamá",Obarrio,Obarrio,zone_raw,"$1,500,000",1500000,False,,4,4,1310,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/venta-de-apartamento-en-obarrio-panama_p-136023.htm,136023,"Venta de apartamento en Obarrio, Panamá",Obarrio,Obarrio,zone_raw,"$238,000",238000,False,,3,2,117,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/venta-de-apartamentos-en-proyecto-mova-residences-by-b-b-italy-obarrio_p-135955.htm,135955,"Venta de apartamentos en Proyecto MOVA Residences by B&B Italy, Obarri...",Obarrio,Obarrio,zone_raw,"$311,550",311550,False,,1,1,65,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/apartamento-en-venta-en-bella-vista_p-140080.htm,140080,Apartamento en Venta en Bella Vista,Obarrio,Obarrio,zone_raw,"$175,000",175000,False,,2,1,,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/apartamento-en-venta-en-bella-vista_p-140081.htm,140081,Apartamento en Venta en Bella Vista,Obarrio,Obarrio,zone_raw,"$161,000",161000,False,,1,1,,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/apartamento-en-venta-en-bella-vista_p-141287.htm,141287,Apartamento en Venta en Bella Vista,Obarrio,Obarrio,zone_raw,"$168,000",168000,False,,1,1,,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/venta-de-apartamentos-de-2-habitaciones-en-ph-mova-obarrio_p-142858.htm,142858,"Venta de apartamentos de 2 habitaciones en PH Mova, Obarrio",Obarrio,Obarrio,zone_raw,"$467,900",467900,False,,2,2,,venta,inmopanama.com,2026-07-02 23:56:59
https://www.inmopanama.com/venta-de-apartamentos-de-3-habitaciones-en-ph-mova-obarrio_p-142859.htm,142859,"Venta de apartamentos de 3 habitaciones en PH Mova, Obarrio",Obarrio,Obarrio,zone_raw,"$645,225",645225,False,,3,3,,venta,inmopanama.com,2026-07-02 23:57:03
https://www.inmopanama.com/venta-de-apartamento-en-obarrio_p-142997.htm,142997,Venta de apartamento en Obarrio,Obarrio,Obarrio,zone_raw,"$220,000",220000,False,,3,3,134,venta,inmopanama.com,2026-07-02 23:57:03
https://www.inmopanama.com/centro-obarrio-exclusivo-studio-con-vista-a-la-ciudad-y-23-amenidades_p-143457.htm,143457,"Centro Obarrio, Exclusivo Studio con Vista a la Ciudad y 23 Amenidades",Obarrio,Obarrio,zone_raw,"$161,722",161722,False,,0,0,26,venta,inmopanama.com,2026-07-02 23:57:03
https://www.inmopanama.com/centro-obarrio-exclusivo-studio-con-vista-a-la-ciudad-y-23-amenidades_p-143456.htm,143456,"Centro Obarrio, Exclusivo Studio con Vista a la Ciudad y 23 Amenidades",Obarrio,Obarrio,zone_raw,"$180,519",180519,False,,0,0,31,venta,inmopanama.com,2026-07-02 23:57:03
