listing_url,listing_id,title,zone_raw,zone,zone_source,price_raw,price_usd,precio_no_evaluable,precio_no_evaluable_motivo,bedrooms,bathrooms,area_m2,operation,source,scraped_at
https://www.inmopanama.com/espacioso-apartamento-con-excelente-ubicacion-en-villa-de-las-fuentes_p-143185.htm,143185,Espacioso apartamento con excelente ubicación en Villa de Las Fuentes,Villa De Las Fuentes,Betania,zone_raw_barrio_mapeado,"$230,000",230000,False,,3,3,182,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/se-vende-salon-de-belleza-condado-del-rey_p-142766.htm,142766,"Se Vende Salón de Belleza, Condado del Rey",Betania,Betania,zone_raw,"$30,000",30000,False,,4,2,58,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/se-vende-apartamento-en-ph-mcgregor-hill-condado-del-rey_p-142714.htm,142714,"Se vende apartamento en PH McGregor Hill, Condado del Rey",Betania,Betania,zone_raw,"$144,000",144000,False,,3,2,85,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/venta-de-casa-en-la-alameda-betania_p-142651.htm,142651,"Venta de casa en La Alameda, Betania",Betania,Betania,zone_raw,"$480,000",480000,False,,3,4,443,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/se-vende-penthouse-en-dos-mares-betania_p-142576.htm,142576,"Se vende penthouse en Dos Mares, Betania",Betania,Betania,zone_raw,"$650,000",650000,False,,4,4,590,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/venta-de-casa-vacia-de-dos-plantas-en-los-angeles-bethania-panama_p-142855.htm,142855,"VENTA DE CASA VACIA DE DOS PLANTAS EN LOS ANGELES, BETHANIA, PANAMA",Betania,Betania,zone_raw,"$550,000",550000,False,,6,4,312,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/venta-de-apartamento-en-ph-majestic-garden-semi-amoblado_p-142891.htm,142891,Venta de apartamento en PH Majestic Garden Semi-amoblado,Betania,Betania,zone_raw,"$135,000",135000,False,,2,2,75,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/venta-de-apartamento-en-pacific-park-betania_p-142907.htm,142907,"Venta de apartamento en Pacific Park, Betania",Betania,Betania,zone_raw,"$409,000",409000,False,,3,3,162,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/alquiler-de-apartamento-en-ph-elite-av-ricardo-j-alfaro-panama_p-142909.htm,142909,"Alquiler de apartamento en PH Elite, Av Ricardo J. Alfaro, Panamá",Betania,Betania,zone_raw,"$884,000",884000,False,,4,4,590,alquiler,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/venta-de-apartamento-ph-vivendi-green-edison-park-panama_p-142857.htm,142857,"Venta de Apartamento PH Vivendi Green, Edison Park - Panamá",Edison Park,Betania,zone_raw_barrio_mapeado,"$210,000",210000,False,,2,2,73,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/apartamento-en-ph-diamante-iii-villa-de-las-fuentes_p-142977.htm,142977,Apartamento en PH Diamante III Villa de las Fuentes,Villa De Las Fuentes,Betania,zone_raw_barrio_mapeado,"$130,000",130000,False,,2,3,106,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/se-vende-edificio-daysi-en-betania-el-ingenio_p-139888.htm,139888,"Se Vende Edificio DAYSI en Betania, El Ingenio.",El Ingenio,betania,pagina_scrapeada_no_resuelto,"$750,000",750000,False,,8,8,300,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/venta-de-apartamento-ph-beta-real-betania_p-139746.htm,139746,"Venta de apartamento  PH Beta Real, Betania",Betania,Betania,zone_raw,"$105,000",105000,False,,2,2,81,venta,inmopanama.com,2026-07-03 00:18:10
https://www.inmopanama.com/venta-de-apartamento-en-ph-parque-de-miraflores-miraflores_p-139747.htm,139747,"Venta de apartamento en PH Parque de Miraflores, Miraflores",Betania,Betania,zone_raw,"$125,000",125000,False,,2,2,90,venta,inmopanama.com,2026-07-03 00:18:14
